mesh_ui,canonical,synonym
D053591,"Pain, Referred","facial pain, referred"
D053608,Stupor,stupor
D053608,Stupor,narcosis
D053609,Lethargy,lethargy
D053717,"Pneumonia, Ventilator-Associated","pneumonia, ventilator-associated"
D053836,"DNA Degradation, Necrotic","dna degradation, necrotic"
D053842,Microsatellite Instability,replication error phenotype
D053842,Microsatellite Instability,microsatellite instability
D054060,Pulmonary Infarction,pulmonary infarction
D054062,Deaf-Blind Disorders,prelingual deafness-blindness
D054062,Deaf-Blind Disorders,deaf-blind syndromes
D054062,Deaf-Blind Disorders,deaf-blind disorders
D054068,Livedo Reticularis,livedo racemosa
D054068,Livedo Reticularis,livedo reticularis
D054068,Livedo Reticularis,cutis marmorata
D054138,"Sinus Arrest, Cardiac","sinus arrest, cardiac"
D054139,"Tachycardia, Reciprocating","tachycardia, reciprocating"
D054141,Ventricular Flutter,ventricular flutter
D054160,Systolic Murmurs,systolic regurgitant murmurs
D054160,Systolic Murmurs,systolic murmurs
D054160,Systolic Murmurs,ejection murmurs
D054318,No-Reflow Phenomenon,no-reflow phenomenon
D054318,No-Reflow Phenomenon,slow-flow phenomenon
D054438,"Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative","leukemia, myeloid, chronic, atypical, bcr-abl negative"
D054537,Atrioventricular Block,atrioventricular block
D054971,Orthostatic Intolerance,orthostatic intolerance
D054989,Nephrogenic Fibrosing Dermopathy,nephrogenic fibrosing dermopathy
D055031,Primary Graft Dysfunction,primary graft dysfunction
D055111,Failed Back Surgery Syndrome,failed back surgery syndrome
D055113,Chronic Periodontitis,chronic periodontitis
D055154,Dysphonia,spastic dysphonia
D055154,Dysphonia,hyperkinetic dysphonia
D055154,Dysphonia,"spastic dysphonia, neurologic adducter"
D055154,Dysphonia,organic tremor dysphonia
D055154,Dysphonia,dysphonia
D055191,Delayed Emergence from Anesthesia,delayed emergence from anesthesia
D055191,Delayed Emergence from Anesthesia,postoperative residual curarization
D055665,Purpura Fulminans,purpura fulminans
D055948,Sarcopenia,sarcopenia
D055954,Corneal Endothelial Cell Loss,corneal endothelial cell loss
D055955,Susac Syndrome,susac syndrome
D055958,Piriformis Muscle Syndrome,piriformis muscle syndrome
D055964,Alien Limb Phenomenon,alien leg syndrome
D055964,Alien Limb Phenomenon,alien hand syndrome
D055964,Alien Limb Phenomenon,alien limb phenomenon
D056124,Slit Ventricle Syndrome,slit ventricle syndrome
D056128,"Obesity, Abdominal","obesity, abdominal"
D056128,"Obesity, Abdominal","obesity, visceral"
D056146,Corpse Dismemberment,corpse dismemberment
D056151,Airway Remodeling,asthmatic airway remodeling
D056151,Airway Remodeling,small airway remodeling
D056151,Airway Remodeling,airway remodeling
D056487,"Chemical and Drug Induced Liver Injury, Chronic","hepatitis, chronic, drug-induced"
D056487,"Chemical and Drug Induced Liver Injury, Chronic","chemical-induced liver injury, chronic"
D056487,"Chemical and Drug Induced Liver Injury, Chronic","drug-induced liver injury, chronic"
D056487,"Chemical and Drug Induced Liver Injury, Chronic","chemical and drug induced liver injury, chronic"
D056587,Cryopyrin-Associated Periodic Syndromes,"chronic infantile neurological, cutaneous, and articular syndrome"
D056587,Cryopyrin-Associated Periodic Syndromes,muckle-wells syndrome
D056587,Cryopyrin-Associated Periodic Syndromes,familial cold autoinflammatory syndrome 1
D056587,Cryopyrin-Associated Periodic Syndromes,familial cold autoinflammatory syndrome
D056587,Cryopyrin-Associated Periodic Syndromes,cryopyrin-associated periodic syndromes
D056627,Peritoneal Fibrosis,peritoneal sclerosis
D056627,Peritoneal Fibrosis,encapsulating peritoneal sclerosis
D056627,Peritoneal Fibrosis,peritoneal fibrosis
D056684,Yellow Nail Syndrome,yellow nail syndrome
D056844,Renal Colic,renal colic
D056887,Pelvic Organ Prolapse,vaginal vault prolapse
D056887,Pelvic Organ Prolapse,pelvic organ prolapse
D056987,Vasoplegia,postoperative vasoplegic syndrome
D056987,Vasoplegia,vasoplegia
D056988,Anterior Wall Myocardial Infarction,anteroseptal myocardial infarction
D056988,Anterior Wall Myocardial Infarction,anterior wall myocardial infarction
D056988,Anterior Wall Myocardial Infarction,acute anterior wall myocardial infarction
D056988,Anterior Wall Myocardial Infarction,anterolateral myocardial infarction
D056989,Inferior Wall Myocardial Infarction,inferior wall myocardial infarction
D056989,Inferior Wall Myocardial Infarction,acute inferior myocardial infarction
D057178,Primary Progressive Nonfluent Aphasia,primary progressive nonfluent aphasia
D057768,"Brief, Resolved, Unexplained Event",infantile apparent life-threatening event
D057768,"Brief, Resolved, Unexplained Event","brief, resolved, unexplained event"
D057867,Endoleak,endoleak
D057868,Anastomotic Leak,anastomotic leak
D057885,Triploidy,triploidy
D057891,Tetraploidy,tetraploidy
D057896,Striae Distensae,striae distensae
D057910,Implant Capsular Contracture,implant capsular contracture
D057925,Femoracetabular Impingement,femoracetabular impingement
D058069,Neglected Diseases,neglected tropical diseases
D058069,Neglected Diseases,neglected diseases
D058070,Asymptomatic Diseases,asymptomatic diseases
D058225,"Plaque, Amyloid",senile plaques
D058225,"Plaque, Amyloid","plaque, amyloid"
D058226,"Plaque, Atherosclerotic","plaque, atherosclerotic"
D058226,"Plaque, Atherosclerotic","fatty streak, arterial"
D058226,"Plaque, Atherosclerotic",fibroatheroma
D058226,"Plaque, Atherosclerotic",atheroma
D058247,Loose Anagen Hair Syndrome,loose anagen hair syndrome
D058252,Necrobiotic Xanthogranuloma,necrobiotic xanthogranuloma
D058345,Asymptomatic Infections,presymptomatic infections
D058345,Asymptomatic Infections,asymptomatic infections
D058345,Asymptomatic Infections,asymptomatic colonization
D058387,Candidemia,candidemia
D058426,Neointima,neointima
D058426,Neointima,neointima formation
D058447,Eye Pain,eye pain
D058568,Necrolytic Migratory Erythema,pseudoglucagonoma syndrome
D058568,Necrolytic Migratory Erythema,necrolytic migratory erythema
D058606,Accessory Atrioventricular Bundle,concealed accessory pathway
D058606,Accessory Atrioventricular Bundle,james fibers
D058606,Accessory Atrioventricular Bundle,mahaim fibers
D058606,Accessory Atrioventricular Bundle,accessory atrioventricular bundle
D058606,Accessory Atrioventricular Bundle,atriohisian tract
D058606,Accessory Atrioventricular Bundle,nodoventricular accessory pathway
D058606,Accessory Atrioventricular Bundle,fasciculoventricular accessory pathway
D058670,Tetrasomy,partial tetrasomy
D058670,Tetrasomy,tetrasomy
D058674,Chromosome Duplication,chromosome duplication
D058686,Coronary-Subclavian Steal Syndrome,coronary-subclavian steal syndrome
D058734,Exsanguination,exsanguination
D058747,CHARGE Syndrome,charge syndrome
D058747,CHARGE Syndrome,familial charge syndrome
D058926,Intraoperative Awareness,intraoperative awareness
D059226,Nociceptive Pain,tissue pain
D059226,Nociceptive Pain,nociceptive pain
D059245,Transient Tachypnea of the Newborn,transient tachypnea of the newborn
D059246,Tachypnea,tachypnea
D059265,Visceral Pain,visceral pain
D059266,Bisphosphonate-Associated Osteonecrosis of the Jaw,bisphosphonate-associated osteonecrosis of the jaw
D059266,Bisphosphonate-Associated Osteonecrosis of the Jaw,bisphosphonate-associated osteonecrosis
D059350,Chronic Pain,chronic pain
D059350,Chronic Pain,widespread chronic pain
D059350,Chronic Pain,chronic primary pain
D059350,Chronic Pain,chronic secondary pain
D059352,Musculoskeletal Pain,musculoskeletal pain
D059373,Mastodynia,mastodynia
D059388,Pelvic Girdle Pain,symphysis pubis dysfunction
D059388,Pelvic Girdle Pain,pelvic girdle pain
D059390,Breakthrough Pain,breakthrough pain
D059409,"Stroke, Lacunar","stroke, lacunar"
D059409,"Stroke, Lacunar","infarction, lacunar"
D059411,Lower Urinary Tract Symptoms,lower urinary tract symptoms
D059445,Anhedonia,anhedonia
D059445,Anhedonia,physical anhedonia
D059445,Anhedonia,social anhedonia
D059606,Polydipsia,polydipsia
D059607,"Polydipsia, Psychogenic","polydipsia, psychogenic"
D059786,Abnormal Karyotype,abnormal karyotype
D059787,Acute Pain,acute pain
D060050,"Angina, Stable","angina, stable"
D060467,Disease Resistance,disease resistance
D060486,Ophthalmoplegic Migraine,ophthalmoplegic migraine
D060545,Pudendal Neuralgia,pudendal neuralgia
D060545,Pudendal Neuralgia,pudendal nerve entrapment syndrome
D060705,Dyscalculia,secondary acalculia
D060705,Dyscalculia,acalculia
D060705,Dyscalculia,developmental dyscalculia
D060705,Dyscalculia,dyscalculia
D060705,Dyscalculia,acquired dyscalculia
D060725,Uterine Retroversion,uterine retroflexion
D060725,Uterine Retroversion,incarcerated retroverted uterus
D060725,Uterine Retroversion,uterine retroversion
D060725,Uterine Retroversion,retroverted gravid uterus
D060750,Bone Anteversion,bone anteversion
D060751,Bone Retroversion,bone retroversion
D060905,Coxa Vara,acquired coxa vara
D060905,Coxa Vara,developmental coxa vara
D060905,Coxa Vara,congenital coxa vara
D060905,Coxa Vara,coxa vara
D060906,Coxa Valga,acquired coxa valga
D060906,Coxa Valga,developmental coxa valga
D060906,Coxa Valga,coxa valga
D060906,Coxa Valga,congenital coxa valga
D061085,Agenesis of Corpus Callosum,agenesis of corpus callosum
D061085,Agenesis of Corpus Callosum,corpus callosum malformation
D061206,Neoplasm Micrometastasis,neoplasm micrometastasis
D062026,Alice in Wonderland Syndrome,alice in wonderland syndrome
D062688,Buschke-Lowenstein Tumor,buschke-lowenstein tumor
D062706,Prodromal Symptoms,prodromal period
D062706,Prodromal Symptoms,prodromal states
D062706,Prodromal Symptoms,prodromal stage
D062706,Prodromal Symptoms,prodromal symptoms
D063129,Parental Death,parental death
D063130,Maternal Death,maternal death
D063466,Respiratory Aspiration of Gastric Contents,respiratory aspiration of gastric contents
D063646,Carcinogenesis,carcinogenesis
D063748,Bland White Garland Syndrome,bland white garland syndrome
D063766,Pediatric Obesity,adolescent overweight
D063766,Pediatric Obesity,infantile obesity
D063766,Pediatric Obesity,infant overweight
D063766,Pediatric Obesity,pediatric obesity
D063766,Pediatric Obesity,adolescent obesity
D063766,Pediatric Obesity,childhood overweight
D063806,Myalgia,muscle tenderness
D063806,Myalgia,myalgia
D064250,Hypertriglyceridemic Waist,hypertriglyceridemic waist
D064752,Atrial Remodeling,atrial remodeling
D064793,Teratogenesis,teratogenesis
D064806,Dysbiosis,dysbacteriosis
D064806,Dysbiosis,dysbiosis
D065308,Morphological and Microscopic Findings,morphological and microscopic findings
D065309,Atypical Squamous Cells of the Cervix,atypical squamous cells of the cervix
D065309,Atypical Squamous Cells of the Cervix,atypical squamous cells of undetermined significance
D065309,Atypical Squamous Cells of the Cervix,atypical squamous cells
D065309,Atypical Squamous Cells of the Cervix,"atypical squamous cells, cannot rule out high-grade squamous intra-epithelial lesion"
D065310,Squamous Intraepithelial Lesions of the Cervix,squamous intraepithelial lesions of the cervix
D065311,Adenocarcinoma in Situ,adenocarcinoma in situ
D065446,Premenstrual Dysphoric Disorder,premenstrual dysphoric disorder
D065630,"Hernias, Diaphragmatic, Congenital",bochdalek hernias
D065630,"Hernias, Diaphragmatic, Congenital","hernias, diaphragmatic, congenital"
D065630,"Hernias, Diaphragmatic, Congenital",morgagni hernias
D065634,Cerebrospinal Fluid Leak,cerebrospinal fluid leak
D065634,Cerebrospinal Fluid Leak,"cerebrospinal fluid leak, spontaneous"
D065634,Cerebrospinal Fluid Leak,"cerebrospinal fluid leak, post-traumatic"
D065635,Benign Paroxysmal Positional Vertigo,benign paroxysmal positional vertigo
D065906,Hyperlactatemia,hyperlactatemia
D065907,Karoshi Death,karoshi death
D066087,Perinatal Death,neonatal death
D066087,Perinatal Death,perinatal death
D066088,Infant Death,infant death
D066126,Cardiotoxicity,cardiotoxicity
D066190,Allesthesia,allochiria
D066190,Allesthesia,dyschiria
D066190,Allesthesia,allesthesia
D066253,Vascular Remodeling,pulmonary arterial remodeling
D066253,Vascular Remodeling,vascular remodeling
D066263,"Protein Aggregation, Pathological","protein aggregation, pathological"
D000067251,Symptom Flare Up,symptom flare up
D000067251,Symptom Flare Up,symptom exacerbation
D000067329,"Obesity, Metabolically Benign","obesity, metabolically benign"
D000067559,Specific Learning Disorder,specific learning disorder
D000067562,Late Onset Disorders,late onset disorders
D000068376,Compassion Fatigue,compassion fatigue
D000069290,Incisional Hernia,incisional hernia
D000069451,Long Term Adverse Effects,long term adverse effects
D000069856,Staghorn Calculi,staghorn calculi
D000070607,Morton Neuroma,morton neuroma
D000070627,Chronic Traumatic Encephalopathy,"encephalopathy, post-traumatic"
D000070627,Chronic Traumatic Encephalopathy,"chronic encephalopathy, post-concussive"
D000070627,Chronic Traumatic Encephalopathy,"encephalopathy, post-concussive"
D000070627,Chronic Traumatic Encephalopathy,chronic traumatic encephalopathy
D000071057,Tardive Dyskinesia,tardive dyskinesia
D000071064,"Alert Fatigue, Health Personnel","alert fatigue, health personnel"
D000071069,Multiple Chronic Conditions,multiple chronic conditions
D000071074,Neonatal Sepsis,neonatal early-onset sepsis
D000071074,Neonatal Sepsis,neonatal sepsis
D000071074,Neonatal Sepsis,neonatal late-onset sepsis
D000071257,Emergence Delirium,emergence delirium
D000071298,Body Remains,animal remains
D000071298,Body Remains,human remains
D000071298,Body Remains,body remains
D000071298,Body Remains,skeletal remains
D000071697,Cellulite,cellulite
D000071699,Bilateral Vestibulopathy,bilateral vestibulopathy
D000071896,Medically Unexplained Symptoms,medically unexplained symptoms
D000072656,Breast Cancer Lymphedema,breast cancer lymphedema
D000072656,Breast Cancer Lymphedema,postmastectomy lymphedema
D000072657,ST Elevation Myocardial Infarction,st elevation myocardial infarction
D000072658,Non-ST Elevated Myocardial Infarction,non-st elevated myocardial infarction
D000072662,Margins of Excision,positive surgical margins
D000072662,Margins of Excision,margins of excision
D000072662,Margins of Excision,negative surgical margins
D000072663,Spontaneous Perforation,spontaneous perforation
D000072716,Cancer Pain,cancer pain
D000072717,Tertiary Lymphoid Structures,tertiary lymphoid structures
D000072837,Chromothripsis,chromothripsis
D000073296,Noncommunicable Diseases,non-communicable chronic diseases
D000073296,Noncommunicable Diseases,noncommunicable diseases
D000073436,Microvascular Rarefaction,microvascular rarefaction
D000073436,Microvascular Rarefaction,capillary rarefaction
D000073496,Frailty,frailty syndrome
D000073496,Frailty,debility
D000073496,Frailty,frailty
D000073818,"Pain, Procedural","pain, procedural"
D000073923,Food Intolerance,food intolerance
D000074021,Interatrial Block,interatrial block
D000074021,Interatrial Block,bayes syndrome
D000074042,Cerebral Intraventricular Hemorrhage,cerebral intraventricular hemorrhage
D000074723,Oncogene Addiction,oncogene addiction
D000075529,Solitary Kidney,solitary kidney
D000075529,Solitary Kidney,unilateral renal hypoplasia
D000075562,Charles Bonnet Syndrome,charles bonnet syndrome
D000075662,Injection Site Reaction,injection site reaction
D000075662,Injection Site Reaction,infusion site reaction
D000075902,Clinical Deterioration,clinical deterioration
D000076042,Alcoholic Korsakoff Syndrome,alcoholic korsakoff syndrome
D000076082,Travel-Related Illness,travel sickness
D000076082,Travel-Related Illness,travel-related sickness
D000076082,Travel-Related Illness,travel-related illness
D000076082,Travel-Related Illness,travel-associated infections
D000076263,"Communicable Diseases, Imported","communicable diseases, imported"
D000077260,Sleepiness,sleepiness
D000077295,"Urinary Bladder, Underactive",hypotonic bladder
D000077295,"Urinary Bladder, Underactive","urinary bladder, underactive"
D000077295,"Urinary Bladder, Underactive",underactive detrusor
D000077299,Healthcare-Associated Pneumonia,healthcare-associated pneumonia
D000077299,Healthcare-Associated Pneumonia,hospital acquired pneumonia
D000077342,Post-Lyme Disease Syndrome,post-treatment lyme disease
D000077342,Post-Lyme Disease Syndrome,post-lyme disease syndrome
D000077962,Body-Weight Trajectory,weight loss trajectory
D000077962,Body-Weight Trajectory,weight change trajectory
D000077962,Body-Weight Trajectory,weight gain trajectory
D000077962,Body-Weight Trajectory,body-weight trajectory
D000078064,Gestational Weight Gain,postpartum weight retention
D000078064,Gestational Weight Gain,gestational weight gain
D000079262,Pregnancy in Obesity,pregnancy in obesity
D000079689,Opioid-Induced Constipation,narcotic bowel syndrome
D000079689,Opioid-Induced Constipation,opioid-induced bowel dysfunction
D000079689,Opioid-Induced Constipation,opioid-induced constipation
D000079690,Postoperative Cognitive Complications,postoperative cognitive complications
D000079690,Postoperative Cognitive Complications,postoperative cognitive disorders
D000079690,Postoperative Cognitive Complications,postoperative dementia
D000079822,Extranodal Extension,extranodal extension
D000079822,Extranodal Extension,extranodal tumor deposits
D000080223,Chronic Urticaria,autoimmune urticaria
D000080223,Chronic Urticaria,chronic autoimmune urticaria
D000080223,Chronic Urticaria,chronic urticaria
D000080223,Chronic Urticaria,chronic spontaneous urticaria
D000080422,Locked-In Syndrome,locked-in syndrome
D000080424,Cytokine Release Syndrome,cytokine storm
D000080424,Cytokine Release Syndrome,cytokine release syndrome
D000080445,Asthma-Chronic Obstructive Pulmonary Disease Overlap Syndrome,asthma-chronic obstructive pulmonary disease overlap syndrome
D000080485,Sudden Unexpected Death in Epilepsy,sudden unexpected death in epilepsy
D000080842,Undiagnosed Diseases,undiagnosed diseases
D000080888,Specific Language Disorder,specific language disorder
D000080942,Post-Cardiac Arrest Syndrome,post-cardiac arrest syndrome
D000081011,Hepatic Infarction,hepatic infarction
D000081012,Autoimmune Pancreatitis,type 2 autoimmune pancreatitis
D000081012,Autoimmune Pancreatitis,autoimmune pancreatitis
D000081012,Autoimmune Pancreatitis,type 1 autoimmune pancreatitis
D000081015,Ototoxicity,ototoxicity
D000081015,Ototoxicity,drug-induced ototoxicity
D000081015,Ototoxicity,drug-induced cochleotoxicity
D000081015,Ototoxicity,radiation-induced ototoxicity
D000081015,Ototoxicity,drug-induced vestibulotoxicity
D000081015,Ototoxicity,auditory toxicity
D000081028,Toxic Optic Neuropathy,ocular toxicity
D000081028,Toxic Optic Neuropathy,toxic optic neuropathy
D000081030,Myotoxicity,drug related myopathies
D000081030,Myotoxicity,myotoxicity
D000081030,Myotoxicity,myalgia-arthralgia syndrome
D000081483,Squamous Intraepithelial Lesions,"lsil, atypical squamous cells cannot exclude hsil"
D000081483,Squamous Intraepithelial Lesions,low-grade squamous intraepithelial lesions
D000081483,Squamous Intraepithelial Lesions,squamous intraepithelial lesions
D000081483,Squamous Intraepithelial Lesions,high-grade squamous intraepithelial lesions
D000082122,Internal Hernia,retrocecal hernia
D000082122,Internal Hernia,internal hernia
D000082122,Internal Hernia,broad ligament hernia
D000082122,Internal Hernia,supravesical hernia
D000082122,Internal Hernia,intramesenteric hernia
D000082122,Internal Hernia,foramen of winslow hernia
D000082122,Internal Hernia,transmesosigmoid hernia
D000082122,Internal Hernia,intersigmoid hernia
D000082122,Internal Hernia,paracecal herniation
D000082122,Internal Hernia,transmesenteric hernia
D000082122,Internal Hernia,transomental hernia
D000082123,Paraduodenal Hernia,right paraduodenal hernia
D000082123,Paraduodenal Hernia,paraduodenal hernia
D000082123,Paraduodenal Hernia,obstructed paraduodenal hernia
D000082123,Paraduodenal Hernia,left paraduodenal hernia
D000082643,Cerebral Cortical Thinning,cerebral cortical thinning
D000082802,"Warburg Effect, Oncologic","warburg effect, oncologic"
D000082843,Ovarian Torsion,adnexal torsion
D000082843,Ovarian Torsion,ovarian torsion
D000083182,Chronic Exertional Compartment Syndrome,chronic exertional compartment syndrome
D000084063,Reinfection,reinfection
D000084063,Reinfection,recurrent infection
D000084462,Hyperthermia,hyperpyrexia
D000084462,Hyperthermia,hyperthermia
D000086582,Anosmia,hyposmia
D000086582,Anosmia,anosmia
D000086722,Rhinorrhea,rhinorrhea
D000086982,Blood-Borne Infections,blood-borne infections
D000087122,Mania,hypomania
D000087122,Mania,manic episode
D000087122,Mania,mania
D000087122,Mania,hypomanic episode
D000087525,Radiation Fibrosis Syndrome,radiation fibrosis syndrome
D000088442,MINOCA,minoca
D000088562,Persistent Infection,chronic infection
D000088562,Persistent Infection,persistent infection
D000089083,Body Odor,body odor
D000089802,Chronic Limb-Threatening Ischemia,chronic limb-threatening ischemia
D000089965,Erythema Ab Igne,erythema ab igne
D000090004,Ambulatory Care Sensitive Conditions,ambulatory care sensitive conditions
D000090862,Neuroinflammatory Diseases,neuroinflammatory diseases
D000090862,Neuroinflammatory Diseases,neuroinflammation
D000090882,Thromboinflammation,thromboinflammation
D000091323,Psychogenic Nonepileptic Seizures,psychogenic nonepileptic seizures
D000091622,Weight Cycling,weight cycling
D000092129,Platypnea Orthodeoxia Syndrome,orthodeoxia
D000092129,Platypnea Orthodeoxia Syndrome,platypnea orthodeoxia syndrome
D000092130,"Urticaria, Solar","urticaria, solar"
D000092162,Crystalluria,crystalluria
D000092342,Polypoidal Choroidal Vasculopathy,polypoidal choroidal vasculopathy
D000092342,Polypoidal Choroidal Vasculopathy,idiopathic polypoidal choroidal vasculopathy
D000092342,Polypoidal Choroidal Vasculopathy,polypoidal choroidal neovascularization
D000092582,Drug Fever,drug fever
D000092702,Chronic Kidney Diseases of Uncertain Etiology,chronic kidney diseases of uncertain etiology
D000093742,Breakthrough Infections,vaccine breakthrough infections
D000093742,Breakthrough Infections,breakthrough infections
D000093742,Breakthrough Infections,treatment emergent infections
D000094024,Post-Acute COVID-19 Syndrome,post-acute covid-19 syndrome
D000094025,Post-Infectious Disorders,post-infectious disorders
D000094123,Low Anterior Resection Syndrome,low anterior resection syndrome
D000094222,Dropped Head Syndrome,dropped head syndrome
D000094482,Chronic Inducible Urticaria,"urticaria, aquagenic"
D000094482,Chronic Inducible Urticaria,vibratory urticaria
D000094482,Chronic Inducible Urticaria,chronic inducible urticaria
D000094666,Aortic Intramural Hematoma,aortic intramural hematoma
D000095027,Overtraining Syndrome,exercise overtraining
D000095027,Overtraining Syndrome,overtraining syndrome
D000095384,Pathologic Complete Response,in full remission
D000095384,Pathologic Complete Response,pathologic complete response
D000096442,Genetic Risk Score,polygenic risk score
D000096442,Genetic Risk Score,genetic risk score
D000096822,Chronic Cough,chronic cough
D000097742,Patient-Ventilator Asynchrony,patient-ventilator asynchrony
D000097815,Emotional Exhaustion,emotional exhaustion
D000097942,"Hearing Loss, Hidden","hearing loss, hidden"
D000097942,"Hearing Loss, Hidden",cochlear synaptopathy
D000097942,"Hearing Loss, Hidden",noise-induced cochlear synaptopathy
D000097942,"Hearing Loss, Hidden",auditory synaptopathy
D000098653,Nociplastic Pain,nociplastic pain
D000098829,Paternal Death,paternal death
D000098850,Polymorphic Catecholaminergic Ventricular Tachycardia,polymorphic catecholaminergic ventricular tachycardia
D000098850,Polymorphic Catecholaminergic Ventricular Tachycardia,stress-induced polymorphic ventricular tachycardia
D000098850,Polymorphic Catecholaminergic Ventricular Tachycardia,familial polymorphic ventricular tachycardia
D000098858,Cronkhite-Canada Syndrome,cronkhite-canada syndrome
D000098985,Emphysematous Pyelonephritis,emphysematous pyelonephritis
D000099074,Diabesity,diabesity
